Year,Month,Day,Month #,Day #,Raw Biogas Produced (m3),BioCNG Produced （m3),BioCNG Sold (m3),Vehicle use (m3),Liquid Fertilizer Produced (t),Solid fertilizer produced (t),Wastewater flow to WWTP (unit?),Solid residues (kg),Pig Manure (t),Cassava (t),Fish waste water (t),Kitchen food waste (t),Municipal fecal residue (t),Tea waste (t),Chicken litter (t),Bagasse feed (t),Alcohol waste (t),Chinese medicine waste (t),Energy grass (t),Banana fruit shafts (t),Lemon waste (t),Percolate (t),Other waste (t),50% NaOH/kg,FeCl2/kg,PAM/kg,Defoamer/kg,Project electricity use/kWh,Office space electricity use/kWh,Water/m3,Diesel/L,
2017,February,14,34,1021,14275,8922,8728,,0,0,,0,27.24,32.42,0,12.88,62.3,0,0,20,0,0,0,0,0,216,0,0,0,0,0,11075,87,31,150,
2017,February,15,34,1022,14546,9298,8590,,38.78,33.1,,1980,0.9,61.52,0,16.68,62.3,8.36,0,15.6,0,0,0,0,0,221,0,5498,1200,100,0,11383,81,116,0,
2017,February,16,34,1023,20366,11032,12492,,38.5,35.18,,4040,26.92,63.84,0,9.5,61.92,11.86,0,12.4,0,0,0,0,0,214,0,100,0,0,0,12611,73,58,0,
2017,February,17,34,1024,20518,11211,12516,,45.6,33.14,,0,42.76,72.56,0,21.68,62.4,3.96,0,4,0,0,0,0,0,234,0,100,0,25,0,12997,70,88,100,
2017,February,18,34,1025,16909,9239,12152,,117.18,0,,3560,33.02,62.8,0,8.26,62.4,0,0,0,0,0,0,0,0,253,0,100,0,25,0,11291,64,132,0,
2017,February,19,34,1026,16666,9450,8003,,78.2,19.12,,0,27.96,0,0,16.52,62.36,0,0,15.75,0,0,0,0,0,262,0,0,0,0,0,11406,64,49,0,
2017,February,20,34,1027,16817,9709,8237,,77.58,0,,0,27.88,70.28,0,15,62.38,0,0,0,0,0,0,0,0,273,0,0,0,0,0,10460,74,72,0,
2017,February,21,34,1028,19373,10494,12590,,80.16,37.16,,500,21.08,51.38,0,15.52,31.12,0,0,0,0,0,0,0,0,280,0,100,0,0,0,12443,72,93,0,
2017,February,22,34,1029,11544,6253,12025,,39.72,0,,0,6.38,0,0,15.06,61.08,0,0,12,0,0,0,0,0,267,0,100,0,0,0,9799,81,27,0,
2017,February,23,34,1030,12957,7347,0,,0,0,,1680,38.62,0,0,16.96,31,0,0,18,0,0,0,0,0,272,0,100,0,0,0,9892,80,29,0,
2017,February,24,34,1031,16054,9198,8793,,37.8,0,,5560,18.4,0,0,15.86,62.86,0,0,21.6,0,0,0,0,0,260,0,100,0,0,0,11752,68,102,0,
2017,February,25,34,1032,15031,8615,8712,,38.94,0,,0,35.02,0,0,17.66,58.9,0,0,16.2,0,0,0,0,0,282,0,300,50,25,0,9738,61,53,150,
2017,February,26,34,1033,13345,7785,8797,,39.74,0,,4580,31.86,0,0,12.02,31.1,0,0,20.25,0,0,0,0,0,248,0,300,0,0,0,9583,65,48,0,
2017,February,27,34,1034,14516,8317,8456,,39.48,57.56,,0,28.96,0,0,11.6,0,0,0,18.45,0,0,0,0,0,222,0,0,100,25,0,10471,90,63,0,
2017,February,28,34,1035,16609,9491,8499,,38.78,74.24,,3840,42.78,0,0,16.04,62.68,0,0,13.5,0,0,0,0,0,246,0,0,300,0,0,11454,83,17,0,
2017,March,1,35,1036,16172,9336,12537,,39.04,30.44,64,0,33.66,0,0,14.37,62.22,0,7.86,19.8,0,5.66,0,0,0,180,0,0,0,25,0,11335,88,85,0,
2017,March,2,35,1037,15431,8909,7929,,117.46,0,13,0,36.18,0,0,19.64,62.54,0,0,2.7,0,5.6,0,0,0,242,0,0,0,0,0,9619,80,73,0,
2017,March,3,35,1038,15916,9025,8467,,79.04,0,216,0,26.32,0,0,14.98,61.42,0,14.96,15.3,0,6,0,0,0,201,0,0,0,25,0,11353,79,132,200,
2017,March,4,35,1039,20425,10950,12459,,118.88,0,0,4680,33.02,0,0,19.74,62.2,0,7.68,15.3,0,0,0,0,0,247,0,0,100,0,0,12399,75,40,0,
2017,March,5,35,1040,18884,10229,8378,,77.34,0,0,0,23.98,0,0,14.46,62.42,7.88,7,15.3,0,0,0,0,0,234,0,0,0,0,0,11860,70,171,0,
2017,March,6,35,1041,8511,5177,8180,,39.8,29.58,56,2980,27.92,0,0,9.94,31.2,12.62,15.08,5.4,0,5.81,0,0,0,218,0,0,0,0,0,5935,38,65,0,
2017,March,7,35,1042,17532,10122,12479,,78.12,42.76,13,4800,34.36,0,0,23.58,62.42,11.08,16.24,10.35,0,2.68,0,0,0,218,0,0,0,0,0,11182,68,77,0,
2017,March,8,35,1043,17380,10034,8178,,38.98,0,0,2240,12.04,0,0,15.8,62.44,11.3,0,10.35,0,0,0,0,0,230,0,0,0,0,0,12267,77,16,0,
2017,March,9,35,1044,16806,9703,8651,,39.3,42.32,74,2920,31.8,0,0,29.3,62.66,9.02,14.84,10.35,0,0,0,0,0,227,0,0,0,25,0,11688,84,40,0,
2017,March,10,35,1045,15567,9081,12585,,39.58,0,83,3900,27.12,0,0,14.8,60.3,4.08,14.76,10.35,0,0,0,0,0,230,0,0,0,0,0,11308,73,25,0,
2017,March,11,35,1046,14204,8138,7857,,78.42,0,81,0,29.36,0,0,29.94,62.4,8.8,14.66,10.35,0,0,0,0,0,223,0,0,0,0,0,9826,63,139,0,
2017,March,12,35,1047,17742,10243,7609,,79.12,0,65,2240,27.44,0,0,14.24,61.78,13,7.04,10.35,0,0,0,0,0,261,0,0,0,25,0,11639,62,87,0,
2017,March,13,35,1048,18305,10678,12230,,39.48,0,55,4720,35.74,0,0,11.42,62.48,7.16,6.64,10.35,0,0,0,0,0,271,0,0,0,0,0,12643,97,124,100,
2017,March,14,35,1049,20524,11849,11596,,39.48,71.04,122,1020,12.24,0,0,27.24,62.4,0,20.8,10.35,0,0,0,0,0,282,0,350,0,25,0,12374,96,194,0,
2017,March,15,35,1050,18032,10519,8319,,0,0,86,7660,22.7,0,0,20.54,62.4,0,15.98,0,0,0,0,0,0,301,0,50,0,0,0,11992,85,94,0,
2017,March,16,35,1051,7183,4265,8495,,40.18,0,98,0,19.7,0,0,23.34,30.94,0,5.4,0,0,0,0,0,0,82,0,0,0,25,0,5159,36,52,0,
2017,March,17,35,1052,17273,9794,7874,,,0,7,4340,40.2,0,0,19.04,62.46,0,13.84,0,0,8.22,0,0,0,201,0,0,0,0,0,11598,95,108,0,
2017,March,18,35,1053,15781,9206,8129,,39.18,0,51,8460,20.2,0,0,20.66,62.4,0,8.86,0,0,0,0,0,0,241,0,400,0,0,0,11385,88,177,0,
2017,March,19,35,1054,19434,11337,12614,,39.18,0,10,3480,26.2,0,0,28.58,31.14,0,14.68,0,0,0,0,0,0,263,0,400,0,25,0,12125,75,118,0,
2017,March,20,35,1055,18570,10721,11904,,0,0,0,2020,27,0,0,14.7,31.04,0,13.22,0,0,5.58,0,0,0,262,0,0,250,0,0,11762,135,64,0,
2017,March,21,35,1056,18189,10501,8166,,0,0,84,3180,26.74,0,0,21.12,61.66,0,16.44,0,0,5.76,0,0,0,263,0,0,375,0,0,11645,97,138,150,
2017,March,22,35,1057,16515,9806,12504,,79.92,0,80,4000,13.04,0,0,25.86,59.9,0,14.88,0,0,5.72,0,0,0,263,0,0,0,0,0,11416,98,124,0,
2017,March,23,35,1058,17714,10227,7948,,0,66.84,173,2300,25.46,0,0,24.98,58.98,0,14.36,0,0,5.78,0,0,0,200,0,0,0,25,0,11758,119,142,150,
2017,March,24,35,1059,15376,8877,8341,,39.98,0,144,2160,14.18,0,0,18.56,60.22,0,6.92,0,0,5.62,0,0,0,201,0,0,0,0,0,10696,155,233,0,
2017,March,25,35,1060,13588,7845,8084,,0,0,219,0,26.64,0,0,22.44,60.86,0,12.68,0,0,0,0,0,0,190,0,0,0,25,0,2756,74,158,100,
2017,March,26,35,1061,17142,10000,8262,,38.94,0,84,5160,20.66,0,0,25.66,60.54,0,6.9,0,0,0,0,0,0,202,0,50,0,25,0,18769,49,100,0,
2017,March,27,35,1062,15078,8705,12406,,39.46,0,91,5200,19.84,0,0,13.32,59.36,0,14.88,0,0,5.5,0,0,0,201,0,50,0,0,0,10616,79,96,0,
2017,March,28,35,1063,14421,8563,8523,,0,0,108,2460,36.24,0,0,27.8,59.96,0,13.72,0,0,5.82,0,0,0,200,0,0,0,25,0,10226,84,52,150,
2017,March,29,35,1064,14975,8800,8313,,116.34,31.46,91,0,38.3,0,0,23.6,60.84,0,0,0,0,5.74,0,0,0,201,0,50,0,0,0,10209,114,44,0,
2017,March,30,35,1065,13396,8010,8431,,39.68,30.6,10,7360,20.3,0,0,15.86,58.66,0,15.28,0,0,0,0,0,0,200,0,100,500,25,0,10680,103,110,0,
2017,March,31,35,1066,14688,8783,8507,,0,0,25,860,20.96,0,0,26.26,57.48,0,20.38,0,0,2.5,0,0,0,244,0,75,0,0,0,,,96.41,100,
2017,April,1,36,1067,14155,8318,8574,,0,0,70,0,25.54,0,0,18.44,58.94,4.74,13.68,0,0,0,0,0,0,252,0,75,0,0,0,10372,66,33,0,
2017,April,2,36,1068,16227,9703,8556,,0,0,168,0,27.72,0,0,31.14,60.44,8.28,0,0,0,0,0,0,0,272,0,75,0,0,0,11583,66,132,0,
2017,April,3,36,1069,13113,7923,8900,,0,0,150,4780,34.98,0,0,19.84,60.82,5.96,0,0,0,0,0,0,0,279,0,150,0,25,0,10242,71,30,0,
2017,April,4,36,1070,9867,5900,8336,,0,0,184,980,23.32,0,0,17.92,0,0,13.9,0,0,0,0,0,0,182,0,50,0,0,0,9266,55,20,0,
2017,April,5,36,1071,11588,6929,8148,,0,0,150,4560,21.34,0,0,18.98,57.68,0,22.48,0,0,3.28,0,0,0,283,0,75,0,25,0,10284,95,109,0,
2017,April,6,36,1072,14660,8766,8255,,38.98,0,99,2180,19.64,0,0,29.9,59.28,8.38,15.76,0,0,5.68,0,0,0,202,0,75,0,0,0,10513,89,53,0,
2017,April,7,36,1073,18424,10637,7694,,0,0,0,4340,33.38,0,0,22.64,58.64,12.06,6.72,0,0,5.7,0,0,0,321,0,75,0,0,0,12907,192,64,0,
2017,April,8,36,1074,15617,9110,8293,,79.06,0,105,4080,21.14,0,0,21.2,60.8,8.72,14.9,0,0,0,0,0,0,311,0,75,0,25,0,11962,129,141,0,
2017,April,9,36,1075,11826,6899,8453,,78.5,0,63,0,36.04,0,0,27.08,58.3,12.6,7.12,0,0,0,0,0,0,286,0,75,125,0,0,10350,114,112,0,
2017,April,10,36,1076,11143,6663,7813,,39.7,30.28,92,4140,17.28,0,0,26,60.72,4.32,14.54,0,0,5.7,0,0,0,337,0,75,0,25,0,10531,198,114,100,
2017,April,11,36,1077,15250,9276,7966,,0,28.92,152,4500,25.9,0,0,31.12,58.7,4.4,0,0,0,5.62,0,0,0,343,0,75,0,0,0,12539,209,195,0,
2017,April,12,36,1078,12511,7610,8348,,0,0,186,3400,26.58,0,0,21.2,62.14,12.72,6.84,0,0,5.52,0,0,0,320,0,100,0,25,0,10770,109,117,0,
2017,April,13,36,1079,14986,8652,7976,,0,0,218,1680,20.46,0,0,35.4,62.28,6.24,28.38,0,0,5.86,0,0,0,320,0,75,0,25,0,11412,80,90,0,
2017,April,14,36,1080,7191,4152,7958,,79.62,0,189,6760,33.56,0,0,20.92,62.58,0,0,0,0,5.96,0,0,0,320,0,0,0,25,0,8457,94,25,0,
2017,April,15,36,1081,8389,4894,3837,,39.8,0,39,3100,14.42,0,0,31.3,31.26,0,16.88,0,0,0,0,0,0,294,0,25,0,0,0,8153,94,46,0,
2017,April,16,36,1082,15977,9320,8074,,0,0,176,3340,27.26,0,0,26.62,30.22,0,6.96,0,0,0,0,0,0,300,0,75,0,25,0,12156,101,123,0,
2017,April,17,36,1083,12225,7310,8209,,79.96,0,185,5460,25.22,0,0,28,31.14,0,13.4,0,0,5.64,0,0,0,307,0,75,0,25,0,10519,159,107,0,
2017,April,18,36,1084,11126,6838,7991,,39.78,0,60,3400,25.3,0,0,24.84,30.48,0,7.62,0,0,5.76,0,0,0,296,0,100,0,25,0,9944,136,103,0,
2017,April,19,36,1085,13940,8048,7862,,0,0,198,2460,28.44,0,0,30,62,0,16.42,0,0,5.58,0,0,0,119,0,100,0,25,0,11393,144,69,0,
2017,April,20,36,1086,13095,7560,8023,,0,59.94,224,4560,18.56,0,0,27.24,61.3,0,32.36,0,0,5.8,0,0,0,163,0,100,0,25,0,11218,167,141,200,
2017,April,21,36,1087,8827,5333,3856,,0,55.38,169,4700,13.86,0,0,18.68,62.3,0,6.3,0,0,5.96,0,0,0,160,0,100,0,25,0,9758,183,147,0,
2017,April,22,36,1088,13607,8221,8242,,0,0,149,1840,33.08,0,0,45.06,61.52,0,0,0,0,0,0,0,0,203,0,100,0,25,0,10677,65,76,100,
2017,April,23,36,1089,16164,9832,8295,,0,51.32,27,6740,29.7,0,0,25.58,61.9,0,15,0,0,0,0,0,0,340,0,100,0,0,0,11096,70,64,100,
2017,April,24,36,1090,14794,9151,8251,,0,0,0,3920,20.09,0,0,19.14,92.46,0,14.22,0,0,5.7,0,0,0,360,0,100,0,0,0,11537,105,43,0,
2017,April,25,36,1091,13004,7508,8609,,0,0,71,4760,28.38,0,0,38.64,62.2,0,15,0,0,2.58,0,0,0,385,0,100,0,0,0,10221,102,34,0,
2017,April,26,36,1092,14304,8258,8045,,19.66,0,82,5120,19.78,0,0,30.62,62.36,0,16.78,0,0,0,0,0,0,400,0,100,0,0,0,11338,152,51,0,
2017,April,27,36,1093,13531,8316,8384,,0,22.26,125,4600,26.74,0,0,32.06,60.82,0,6.46,0,0,0,0,0,0,375,0,100,0,25,0,11231,110,91,100,
2017,April,28,36,1094,15307,9153,8494,,,0,57,7500,25.92,0,0,29.6,61.78,0,13.92,0,0,0,0,0,0,370,0,100,0,0,0,11501,80,41,0,
2017,April,29,36,1095,13392,8008,8730,,0,29.28,1,4860,26.74,0,0,41.02,62.34,0,8.04,0,0,0,0,0,0,442,0,100,0,0,0,10677,85,121,0,
2017,April,30,36,1096,10997,6576,8216,,0,0,9,5360,35.3,0,0,31.28,0,0,6.96,0,0,0,0,0,0,442,0,100,0,0,0,10027,104,56,0,
2017,May,1,37,1097,15665,9044,8000,,0,25.28,0,4960,13.12,0,0,26.72,0,0,28.84,0,0,0,0,0,0,465,0,100,0,0,0,11869,94,30,100,
2017,May,2,37,1098,13013,7513,8289,,0,29.58,0,4480,24.74,0,0,34.86,0,0,13.68,0,0,0,0,0,0,440,0,100,0,0,0,11341,189,53,0,
2017,May,3,37,1099,13149,7998,7990,,79.52,230.84,0,5980,0,0,0,33.58,0,0,0,0,0,0,0,0,0,432,0,100,0,0,0,11314,223,160,150,
2017,May,4,37,1100,14168,8530,8100,,40.36,35.98,0,6780,37.62,0,0,35.92,0,0,0,0,0,0,0,0,0,340,0,100,0,0,0,11331,160,174,0,
2017,May,5,37,1101,18702,11376,8088,,0,167.56,113,5840,19.84,0,0,32.42,0,0,22.46,0,0,0,0,0,0,441,0,100,0,25,0,13517,204,156,0,
2017,May,6,37,1102,14513,8738,8299,,77.52,94.22,153,1780,26.3,0,0,37.72,0,0,22.6,0,0,0,0,0,0,443,0,100,0,25,0,11936,104,191,0,
2017,May,7,37,1103,6512,3760,8050,,0,0,0,10340,23.04,0,0,22.66,30.5,0,8.02,0,0,0,0,0,0,30,0,75,0,0,0,4723,25,85,0,
2017,May,8,37,1104,15630,9024,7787,,76.82,0,20,0,28.56,0,0,45.06,61.72,0,6.84,0,0,0,0,0,0,254,0,75,0,0,0,11608,185,181,100,
2017,May,9,37,1105,15106,9284,8127,,0,0,166,5740,32,0,0,43.76,59.4,1.92,6.74,0,0,0,0,0,0,375,0,75,0,0,0,12263,203,179,100,
2017,May,10,37,1106,14208,8554,11930,,7.26,22.82,170,4720,12.66,0,0,35.72,62.32,0,7.76,0,0,0,0,0,0,350,0,75,0,25,0,11590,147,180,150,
2017,May,11,37,1107,13044,8069,4029,,76.66,0,158,6100,26.4,0,0,20.2,62.08,8.68,5.56,0,0,0,0,0,0,302,0,100,0,25,0,11755,257,196,250,
2017,May,12,37,1108,3601,2228,8210,,0,0,121,5360,19.4,0,0,48.62,62.02,9.64,23.5,0,0,0,0,0,0,157,0,50,0,0,0,7537,180,229,100,
2017,May,13,37,1109,13376,7803,1436,,115.58,2.62,83,5900,32.46,0,0,35.62,61.06,8.7,0,0,0,0,0,0,0,63,0,75,0,0,0,11158,127,283,200,
2017,May,14,37,1110,0,0,3956,,0,0,158,4940,0,0,0,27.16,57.18,13.2,0,0,0,0,0,0,0,36,0,0,0,25,0,5507,133,198,0,
2017,May,15,37,1111,0,0,0,,0,0,107,3180,0,0,0,42.06,60.04,9.28,0,0,0,0,0,0,0,76,0,50,0,25,0,5591,186,190,0,
2017,May,16,37,1112,11390,6928,4000,,0,0,135,9620,39.38,0,0,53.12,57.76,9.36,20.12,0,0,3.16,0,0,0,119,0,25,0,0,0,10734,133,171,0,
2017,May,17,37,1113,11119,6808,8202,,0,0,149,5000,45.68,0,0,24.24,60.18,11.56,7.42,0,0,5.9,0,0,0,160,0,75,0,25,0,11200,158,178,100,
2017,May,18,37,1114,9704,6003,8077,,77.9,0,180,2140,19.24,0,0,49.92,59.9,8.8,22.44,0,0,0,0,0,0,83,0,100,0,25,0,10484,118,147,0,
2017,May,19,37,1115,15225,8790,7896,,0,33.56,84,7740,36.38,0,0,28.08,58.72,8.46,15.76,0,0,8.58,0,0,0,184,0,100,0,0,0,12182,129,146,0,
2017,May,20,37,1116,12765,7370,6738,,0,0,155,4660,26.3,0,0,42.14,60.14,0,7.6,10,0,0,0,0,0,178,0,75,0,25,0,11596,86,142,300,
2017,May,21,37,1117,14302,8552,11927,,0,0,148,5200,24.84,0,0,51.26,59.24,0,15.92,7.5,0,0,0,0,0,173,0,75,0,25,0,11918,101,177,0,
2017,May,22,37,1118,14801,8911,7837,,115.28,0,91,6480,29.78,0,0,31.02,58.64,0,19.7,10,0,2.88,0,0,0,182,0,100,0,0,0,11504,236,194,0,
2017,May,23,37,1119,14188,8687,8044,,0,38.22,43,7820,23.26,0,0,37.04,58.92,0,7.32,10,0,5.56,0,0,0,173,0,100,0,0,0,11936,253,124,0,
2017,May,24,37,1120,13477,8114,7867,,0,0,0,5980,20.46,0,0,43.2,58.9,0,6.56,10,0,5.98,0,0,0,136,0,100,0,0,0,10932,246,99,300,
2017,May,25,37,1121,11560,6674,8022,,38.12,0,146,0,22.84,0,0,20.9,59.62,0,15.1,15,0,2.88,0,0,0,185,0,100,0,25,0,10446,126,109,0,
2017,May,26,37,1122,16360,9346,7925,,38.24,0,182,8440,25.12,0,0,62.1,55.06,0,9.26,15.3,0,0,0,0,0,154,0,100,0,25,0,12640,109,212,0,
2017,May,27,37,1123,13872,8352,8043,,0,0,143,0,25.68,0,0,16.6,58.28,0,14.56,15.3,0,0,0,0,0,101,0,100,0,0,0,10619,106,90,0,
2017,May,28,37,1124,12302,7483,8022,,0,0,145,10680,18.38,0,0,64.66,58.3,0,21.06,12.15,0,0,0,0,0,102,0,100,0,25,0,11615,108,59,0,
2017,May,29,37,1125,23853,14064,8041,,76.12,0,150,0,17.92,0,0,7.4,58.96,0,31.22,15.3,0,0,0,0,0,174,0,75,0,25,0,12120,78,25,300,
2017,May,30,37,1126,17404,10656,12233,,37.74,32.52,12,10220,18.12,0,0,55.3,0,0,16.3,10.8,0,0,0,0,0,164,0,100,0,25,0,13038,85,77,0,
2017,May,31,37,1127,13754,8421,11339,,76.08,23.16,208,0,12.78,0,0,29.66,47.06,0,22.92,1.35,0,3.02,0,0,0,295,0,100,0,25,0,11844,206,44,0,
2017,June,1,38,1128,18744,11476,7702,,77.82,0,116,6460,25.78,0,0,42.36,58.5,0,22.32,15.3,0,0,0,0,0,308,0,100,0,0,0,14565,224,86,0,
2017,June,2,38,1129,18533,11273,11503,,0,31.78,127,1680,18.66,0,0,43.7,57.22,0,27.96,20.25,0,5.76,0,0,0,312,0,100,0,0,0,13562,346,80,0,
2017,June,3,38,1130,18106,10901,11505,,0,39.38,92,11580,24.08,0,0,26.58,30.18,0,7.2,20.25,0,5.64,0,0,0,310,0,100,0,0,0,12770,190,42,0,
2017,June,4,38,1131,16790,10280,11627,,0,111.34,23,0,11.2,0,0,48.3,55.42,0,16.32,20.25,0,0,0,0,0,334,0,100,0,0,0,12067,168,53,0,
2017,June,5,38,1132,18787,11621,8096,,0,121.16,196,11280,5.56,0,0,33.08,58.76,3.5,27.16,18,0,0,0,0,0,352,0,125,0,0,0,14599,283,105,300,
2017,June,6,38,1133,18667,11162,11343,,0,103.42,176,7280,27.6,0,0,42.48,56.68,0,6.78,20.25,0,2.44,0,0,0,392,0,100,0,0,0,14407,260,160,300,
2017,June,7,38,1134,18916,11701,11767,,38,67.02,163,4720,11.4,0,0,13.48,58.74,8.46,7.76,15.75,0,2.84,0,0,0,398,0,100,0,0,0,14378,244,159,100,
2017,June,8,38,1135,19957,12139,15178,,0,0,112,5120,17.84,0,0,62.46,59.86,12.7,13.22,35,0,5.62,0,0,0,476,0,125,0,0,0,14183,215,40,100,
2017,June,9,38,1136,19637,11742,7670,,0,0,160,6380,17.74,0,0,19.62,61.18,3,6.2,35,0,0,0,0,0,480,0,100,0,0,0,13857,212,81,310,
2017,June,10,38,1137,17667,10746,11430,,0,0,152,0,24.52,0,0,40.38,0,0,11.82,35,0,11.26,0,0,0,406,0,125,0,0,0,12999,124,88,0,
2017,June,11,38,1138,19603,11924,11105,,0,0,189,4420,33.44,0,0,62.98,0,12.56,14.34,35,0,0,0,0,0,239,0,25,0,0,0,13679,113,85,110,
2017,June,12,38,1139,17535,10485,14261,,0,0,178,9800,13.08,0,0,36.06,58.82,8.14,0,35,0,0,0,0,0,309,0,100,0,0,0,13831,221,128,429,
2017,June,13,38,1140,18225,10710,10946,,0,146.7,172,6480,21.74,0,0,42.56,57.48,0,22.36,27.9,0,5.14,0,0,0,316,0,100,0,0,0,13236,205,112,113,
2017,June,14,38,1141,14773,8986,7178,,0,0,168,7060,12.26,0,0,49.56,59.58,0,12.28,35,0,0,0,0,0,208,0,100,0,0,0,11588,225,76,0,
2017,June,15,38,1142,17948,10256,10612,,0,0,129,5880,18.58,0,0,43.02,119.14,0,14.96,35,0,0,0,0,0,315,0,100,50,0,0,12418,244,120,234,
2017,June,16,38,1143,15945,9437,7259,,0,102.28,154,6660,18.12,0,0,39.44,60.12,0,13.64,12.6,0,3.18,0,0,0,244,0,100,0,0,0,12540,217,138,180,
2017,June,17,38,1144,16334,9767,7149,,0,0,152,6160,24.44,0,0,26.42,58.98,0,30,15.75,0,0,0,0,0,250,0,75,0,0,0,12341,81,132,104,
2017,June,18,38,1145,16874,9742,10650,,0,0,173,4120,30.78,0,0,42.4,59.22,0,5.8,15.57,0,0,0,0,0,250,0,100,0,0,0,12021,97,119,78,
2017,June,19,38,1146,17804,10279,7372,,0,0,170,6260,20.96,0,0,45.54,59.88,0,27.44,22.05,0,0,0,0,0,248,0,75,0,0,0,12339,230,103,209,
2017,June,20,38,1147,17633,10180,10949,,0,0,79,5300,12.02,0,0,44.8,59,0,14.96,35,0,3.36,0,0,0,197,0,75,0,0,0,11431,177,113,0,
2017,June,21,38,1148,16411,9813,11295,,0,0,170,5740,5.54,0,0,14.48,58.14,0,0,35,0,5.98,0,0,0,211,0,100,0,0,0,11794,214,107,160,
2017,June,22,38,1149,18479,10859,7280,,0,103.24,93,4000,27.16,0,0,65.06,56.78,0,31.58,27,0,5.86,0,0,0,230,0,100,0,0,0,12910,225,139,343,
2017,June,23,38,1150,19264,11205,12604,,0,0,166,7020,30.74,0,0,50.64,58.14,0,14.26,36,0,5.66,0,0,0,273,0,75,0,0,0,13187,210,158,203,
2017,June,24,38,1151,20065,11584,9757,,0,0,163,4980,17.94,0,0,43.54,57.74,0,22.42,36.9,0,5.68,0,0,0,291,0,100,0,0,0,13375,144,145,120,
2017,June,25,38,1152,18255,10539,7029,,0,0,162,6080,22.14,0,0,54.94,59.5,0,13.06,27,0,0,0,0,0,318,0,100,0,0,0,12909,114,148,336,
2017,June,26,38,1153,19057,11002,10363,,0,0,161,3780,18.7,0,0,41.56,57.5,0,0,40,0,0,0,0,0,327,0,100,0,0,0,13142,264,106,0,
2017,June,27,38,1154,16029,9254,10305,,0,205.74,166,6800,6.64,0,0,50.14,4.36,0,34.72,10.8,0,5.32,0,0,0,314,0,100,40,0,0,11619,242,103,293,
2017,June,28,38,1155,20140,11835,10566,,0,0,171,4400,12.2,0,0,39.2,30.22,0,18.7,24.75,0,6.34,0,0,0,339,0,100,0,0,0,13916,245,86,332,
2017,June,29,38,1156,21041,12453,10648,,0,0,198,4740,17.54,0,0,45.08,59.64,1.9,22.48,13.5,0,5.98,0,0,0,341,0,75,0,0,0,14613,267,177,106,
2017,June,30,38,1157,12707,7336,10281,,0,0,146,4300,35.92,0,0,41.2,59.28,0,13.08,5.4,0,5.94,0,0,0,366,0,100,0,0,0,10186,243,124,406,
2017,July,1,39,1158,0,0,3508,,0,0,169,4360,0,0,0,48.48,59.42,0,0,0,0,0,0,0,0,364,0,0,0,0,0,4456,160,77,0,
2017,July,2,39,1159,5326,3075,0,,0,0,82,4800,0,0,0,45.62,56.64,0,0,0,0,0,0,0,0,365,0,0,0,0,0,6664,117,50,333,
2017,July,3,39,1160,20731,12396,6957,,0,0,133,5120,46.86,0,0,46.72,60.04,0,36.4,0,0,0,0,0,0,369,0,100,0,0,0,13782,248,108,269,
2017,July,4,39,1161,18843,11656,10574,,0,0,166,4760,12.74,0,0,42.82,60.62,2.28,35.5,18,0,0,0,0,0,361,0,75,930,0,0,13849,233,129,110,
2017,July,5,39,1162,18522,11457,10390,,0,16.5,159,4800,24.64,0,0,38.92,59.64,0,19.52,13.5,0,0,0,0,0,363,0,100,0,0,0,13259,202,129,100,
2017,July,6,39,1163,20155,11636,10377,,0,16.38,182,9020,12.16,0,0,44.48,60.86,0,36.28,10.8,0,0,0,3.5,0,380,0,100,0,0,0,13591,239,89,437,
2017,July,7,39,1164,21001,12341,10756,,0,31.32,168,5560,33.08,0,0,48.6,60.91,0,34.12,15.3,0,0,0,40.32,0,383,0,75,0,0,0,14093,181,119,0,
2017,July,8,39,1165,19774,11620,10608,,0,0,142,6640,17.94,0,0,55.6,60.78,0,63.26,13.5,0,0,0,4.48,0,374,0,100,40,0,0,13037,150,160,309,
2017,July,9,39,1166,20885,12273,10649,,0,30.64,192,4400,25.54,0,0,32.64,62.18,0,35.82,14.6,0,0,0,5,0,367,0,100,0,0,0,13597,101,108,85,
2017,July,10,39,1167,21385,12787,9999,,0,0,55,4360,23.06,0,0,49.16,116.04,0,28.86,6.75,0,0,0,0,0,380,0,75,0,0,0,13563,163,92,553,
2017,July,11,39,1168,20009,12171,14255,,40.34,9.52,0,3740,13.78,0,0,56.16,95.86,0,34.94,10.4,0,0,0,32.38,0,358,0,100,0,0,0,12963,190,38,88,
2017,July,12,39,1169,19403,11802,10125,,0,15.18,130,11460,16.7,0,0,40.36,93.98,0,25.86,16.2,0,0,0,17.12,0,380,0,100,0,0,0,13657,220,116,197,
2017,July,13,39,1170,18854,11274,11423,,0,0.52,192,8620,35.52,0,0,54.06,96.18,0,13.76,13.5,0,0,0,4,0,389,0,100,0,0,0,13410,174,147,115,
2017,July,14,39,1171,20677,12364,13447,,0,0,197,4760,10.76,0,0,36.94,94.14,16.94,36.2,13.5,0,0,0,0,0,379,0,100,0,0,0,13660,186,104,265,
2017,July,15,39,1172,18252,10914,10641,,0,0,229,1880,29.68,0,0,59.16,96,12.3,23.06,14.4,0,0,0,0,0,362,0,125,40,0,0,12955,95,102,252,
