Year,Month,Day,Month #,Day #,Week#,Kitchen waste (t),Fruit and vegetable waste (t),Bread Paste (t),Waste oil (t),Total Waste (t),Daily landfilled amount (t),Diesel waste water (m³),Flour and waste oil (m³),Kitchen waste paste (m³),Daily water consumption (m³),Daily electricity consumption (kWh),Insect medium with pulp (m³),#1 acidification hydrolysis tank feed (m³),#1 acidification hydrolysis tank discharge (m³),#2 acidification hydrolysis tank feed (m³),#2 acidification hydrolysis tank discharge (m³),#1 Anaerobic tank slurry feed (m³),#1 Anaerobic tank biogas cumulative production (m³),#1 anaerobic tank biogas daily output (m³),#2 Anaerobic tank slurry feed (m³),#2 anaerobic tank biogas cumulative production (m³),#2 anaerobic tank biogas daily output (m³),Daily water consumption (m³)2,Daily electricity consumption (kWh)2,Boiler cumulative gas consumption (m³),Boiler daily gas consumption (m³),Total Biogas Production,Torch burning time (min),Amount of flocculant (kg),Water treatment amount (m³),Digestate production (t) ,Daily electricity consumption (kWh)3,Water treatment capacity (m³)2,Emissions (m³),Dissolved Oxygen in Oxygen Pool (mg/L),#1 Contact Oxidation Cell Dissolved Oxygen (mg/L),#2 Contact Oxidation Cell Dissolved Oxygen (mg/L),#3 Contact Oxidation Cell Dissolved Oxygen (mg/L),Daily electricity consumption (kWh)4,Circulating liquid PH value,Maximum tower temperature (℃),Minimum tower temperature (℃),Air intake H2S content (PPM),Exhaust H2S content (PPM),Daily water consumption (m³)3,TotalElecCons,TotalWaterCons
2016,November,8,12,344,50,157.53,28.42,0,13.1,185.95,37.81,0,22,147,8,1680,0,147,200,0,0,100,1017171,4255,100,1332874,4057,6,1220,304914,1747,8312,705,24,304,0.00,580,406,100,0.83,1.65,1.37,1.52,960,3.48,,,,680,0,4440,14
2016,November,9,12,345,50,154.2,17.76,0,8.61,171.96,24.28,0,44,188,4,1440,0,188,180,0,0,90,1021816,4645,90,1336556,3682,7,1190,307014,2100,8327,350,21,327,0.00,530,339,82,0.57,1.12,1.46,1.38,880,3.2,,,,163,0,4040,11
2016,November,10,12,346,50,167.53,17.21,0,14.08,184.74,24.42,0,44,137,6,1440,0,137,140,0,0,70,1026536,4720,70,1339932,3376,2,1220,309606,2592,8096,297,21,237,28.39,610,419,33,0.37,0.45,0.5,0.73,880,3.02,,,,207,0,4150,8
2016,November,11,12,347,50,176.71,19.47,0,16.72,196.18,23.51,0,44,148,6,1680,0,148,140,0,0,70,1031039,4503,70,1343425,3493,8,1220,312377,2171,7996,140,33,305,0.00,670,438,0,0.48,0.41,0.78,1.25,1120,2.92,,,2000,213,1,4690,14
2016,November,12,12,348,50,108.75,18.16,0,17.19,126.91,18.7,0,44,194,8,1340,0,194,140,0,0,70,1034814,3775,70,1347012,3587,7,1220,315141,2764,7362,0,26,250,55.81,480,352,0,0.42,0.57,0.67,1.05,960,2.79,,,1600,208,0,4000,15
2016,November,13,12,349,50,112.35,17.36,0,15.16,129.71,0,77,0,0,0,320,0,0,90,0,0,35,1038616,3802,55,1350704,3692,15,1220,317621,2480,7494,0,30,239,0.00,1010,280,0,0.55,0.53,0.75,1.33,1040,2.79,,,1600,247,0,3590,15
2016,November,14,12,350,50,146.53,17.86,0,12.93,164.39,33.24,0,0,183,10,1680,0,183,200,0,0,100,1042556,3940,100,1354780,3555,8,1250,320480,2859,7495,14,29,244,0.00,1010,276,0,0.36,0.55,0.74,0.81,960,2.74,,,2000,224,0,4900,18
2016,November,15,12,351,51,200.61,17.32,0,12.6,217.93,26.05,66,0,185,6,2130,0,185,170,0,0,85,1046094,3538,85,1358613,3592,6,1220,322313,1833,7130,226,19,246,35.63,660,234,0,0.49,0.64,0.72,0.75,800,2.68,,,2000,212,1,4810,12
2016,November,16,12,352,51,179.18,17.22,0,16.89,196.4,23.07,0,0,202,6,1440,0,202,240,0,0,120,1051014,4920,120,1363528,4915,9,1270,326750,2437,9835,380,33,300,0.00,820,312,0,0.31,0.72,0.91,0.93,880,2.62,,,1700,246,0,4410,15
2016,November,17,12,353,51,176.14,23.12,0,7.6,199.26,25.53,0,0,137,7,1360,0,137,160,0,0,80,1055091,4077,80,1367813,4285,5,1140,326202,1452,8362,300,29,300,15.23,600,577,0,0.36,0.41,0.88,0.94,1120,2.6,,,1100,218,0,4220,12
2016,November,18,12,354,51,177.65,0,0,16.27,177.65,19.67,0,0,180,8,1600,0,180,130,0,0,65,1058061,2970,65,1371220,3407,8,1140,327396,1194,6377,425,13,114,0.00,330,147,0,0.31,0.36,0.53,1.12,880,2.55,,,1500,222,0,3950,16
2016,November,19,12,355,51,147.55,9.65,0,12.86,157.2,16.02,44,0,85,9,800,0,85,130,0,0,65,1061430,3369,65,1374585,3365,4,1190,328050,654,6734,545,14,127,48.86,570,86,0,0.35,0.81,1.02,0.98,720,2.52,,,1700,185,0,3280,13
2016,November,20,12,356,51,136.97,0,0,15.66,136.97,0,0,0,0,0,240,0,0,40,0,0,20,1063570,2080,20,1376803,3724,13,930,328487,437,5804,502,9,0,0.00,380,184,0,0.7,0.57,0.6,0.64,640,2.47,,,1700,176,0,2190,13
2016,November,21,12,357,51,186.01,9.02,0,12.22,195.03,26.84,0,0,195,10,144,0,195,60,0,0,30,1065357,1797,30,1378457,1634,13,960,328999,512,3431,300,10,844,15.89,330,119,0,0.15,0.18,0.28,0.76,560,2.47,,,1700,100,0,1994,23
2016,November,22,12,358,52,188.74,26.23,0,9.53,214.97,22.86,0,0,158,14,1520,0,158,180,0,0,90,1068736,3013,90,1381450,3793,4,1010,329464,465,6806,600,26,990,0.00,490,130,0,0.21,0.27,0.51,0.68,640,2.45,,,400,120,0,3660,18
2016,November,23,12,359,52,197.19,58.96,0,12.51,256.15,32.18,0,0,162,11,1680,0,162,310,0,0,155,1073813,5077,155,1385203,3753,11,1140,330129,665,8830,1105,29,266,0.00,570,253,192,0.25,0.21,0.5,0.68,800,2.56,,,1700,100,7,4190,22
2016,November,24,12,360,52,151.08,8.48,0,12.65,159.56,25.3,44,0,162,15,1600,0,162,160,0,0,80,1078393,4580,80,1388883,3680,9,1350,332266,2137,8260,270,34,380,19.95,590,296,179,0.56,0.75,0.85,0.67,960,2.5,,,1800,132,0,4500,24
2016,November,25,12,361,52,161.086,37.45,0,8.75,198.536,33.16,0,0,173,22,2080,0,173,160,0,0,80,1082694,4301,80,1392318,3435,7,1380,334654,2388,7736,60,22,275,0.00,420,347,0,0.36,0.56,0.55,0.76,560,2.47,,,1500,83,0,4440,29
2016,November,26,12,362,52,106.02,61.2,0,11.39,167.22,29.28,0,0,166,11,1760,0,166,200,0,0,100,1087286,4592,100,1395884,3566,7,1430,336777,2133,8158,250,23,316,18.83,590,354,30,0.55,0.5,0.47,0.72,960,2.4,,,1700,96,0,4740,18
2016,November,27,12,363,52,88.04,24.6,0,14.99,112.64,0,44,0,0,0,160,0,0,140,0,0,70,1091190,3902,70,1399056,3172,5,1220,339077,2300,7074,530,20,271,0.00,640,290,68,0.51,0.44,0.43,0.45,800,2.47,,,1500,80,0,2820,5
2016,November,28,12,364,52,153.95,17.23,0,11.75,171.18,43.63,0,0,265,5,2880,0,265,210,0,0,105,1095189,3999,105,1402703,3647,7,1220,340950,1873,7646,600,26,334,31.28,1000,466,16,0.22,0.25,0.29,0.33,960,2.43,,,1600,20,0,6060,12
2016,November,29,12,365,53,143.85,34.85,0,14.88,178.7,0,44,0,152,22,2450,0,152,170,0,0,85,1099467,4278,85,1405914,3211,9,1220,343180,2230,7489,310,35,244,32.35,3100,269,9,0.58,0.52,0.33,0.42,880,2.31,,,1800,0,1,7650,31
2016,November,30,12,366,53,150.72,24.89,0,16.18,175.61,0,22,0,275,26,1960,0,275,300,0,0,150,1103897,4430,150,1409888,3974,11,1270,345598,2418,8404,220,35,312,15.61,580,265,24,0.27,0.32,0.34,0.39,960,2.29,,,2100,0,0,4770,37
2016,December,1,13,367,53,140.61,16.37,0,13.64,156.98,20.43,44,0,154,3,1290,0,154,180,0,30,105,1108168,4271,105,1413708,3820,13,1330,347946,2348,8091,575,23,242,34.67,1370,373,16,0.36,0.41,0.43,0.4,960,2.31,,,2200,0,3,4950,16
2016,December,2,13,368,53,132.97,18.2,0,14.8,151.17,38.17,0,0,157,2,1500,0,157,220,0,0,110,1113223,5055,110,1418393,4685,23,1270,349502,1556,9740,976,27,285,34.05,520,307,19,0.29,0.44,0.36,0.39,640,2.32,,,2100,0,1,3930,25
2016,December,3,13,369,53,108.06,17.13,0,14.43,125.19,25.48,55,0,120,13,1590,0,177,210,0,0,105,1118000,4777,105,1422980,4587,7,1140,350850,1348,9364,880,27,256,13.39,1170,218,23,0.23,0.41,0.27,0.28,720,2.31,,,2000,0,0,4620,20
2016,December,4,13,370,53,81.51,18.05,0,14.65,99.56,0,22,0,0,2,820,0,0,170,0,0,96,1122115,4115,96,1427296,4316,11,1140,352128,1278,8431,1220,19,228,24.23,460,409,25,0.18,0.39,0.25,0.27,800,2.3,,,2500,0,0,3220,13
2016,December,5,13,371,53,151.83,24.69,0,14.99,176.52,38.16,44,0,206,31,1920,0,206,180,0,0,90,1125605,3490,90,1430851,3555,6,1090,352808,680,7045,810,32,227,0.00,580,468,25,0.26,0.37,0.29,0.27,960,2.25,,,1800,0,0,4550,37
2016,December,6,13,372,54,154.76,16.82,0,9.34,171.58,29.98,0,0,284,5,2240,0,284,230,0,0,115,1129243,3638,115,1433734,2883,9,1190,353591,783,6521,870,24,188,27.78,440,338,17,0.39,0.46,0.41,0.35,880,2.25,,,1800,0,0,4750,14
2016,December,7,13,373,54,160.01,22.88,0,18.56,182.89,33.26,0,0,206,33,1790,0,206,220,0,0,110,1133215,3972,110,1437196,3462,5,1380,354062,471,7434,1176,25,211,0.00,620,450,15,0.26,0.35,0.37,0.43,1040,2.26,,,1800,0,1,4830,38
2016,December,8,13,374,54,150.01,32.73,0,16.26,182.74,33.9,0,0,177,14,1620,0,177,210,0,0,105,1136886,3671,105,1440566,3370,1,1380,354731,669,7041,860,18,229,25.98,520,369,25,0.29,0.6,0.48,0.32,960,2.24,,,1700,0,0,4480,15
2016,December,9,13,375,54,156.74,31.08,0,17.21,187.82,25.74,22,0,157,12,1930,0,157,284,0,0,142,1141123,4237,142,1444412,3846,5,1380,355364,630,8083,1000,31,404,43.47,650,332,18,0.24,0.47,0.25,0.23,800,2.23,,,2000,0,0,4760,17
2016,December,10,13,376,54,98.83,23.17,0,17.22,122,28.29,22,0,241,18,1560,0,241,230,0,0,126,1145057,3934,126,1448468,4056,4,1460,356008,644,7990,1180,30,348,15.09,680,226,13,0.22,0.36,0.25,0.21,640,2.24,,,2000,0,0,4340,22
2016,December,11,13,377,54,80.12,32.29,0,4.23,112.41,11.37,22,44,71,21,1010,0,71,220,0,0,110,1148928,3871,110,1452587,4119,3,1460,356298,290,7990,908,25,289,17.69,1470,361,83,0.15,0.33,0.25,0.18,880,2.22,,,1700,0,0,4820,24
2016,December,12,13,378,54,155.03,24.21,0,23.07,179.24,29.24,33,0,90,3,1820,0,90,220,0,0,110,1152288,3360,110,1456026,3439,4,1300,357085,787,6799,944,27,308,0.00,470,344,24,0.24,0.53,0.35,0.25,880,2.2,,,1800,0,0,4470,7
2016,December,13,13,379,55,160.37,24.42,0,13.58,184.79,33.94,33,0,162,8,1660,0,162,160,0,0,80,1155681,3393,80,1459330,3304,4,1380,357820,735,6697,760,7,76,30.63,360,315,24,0.26,0.66,0.62,0.4,800,2.16,,,1800,0,1,4200,12
2016,December,14,13,380,55,162.68,36.05,0,10.78,198.73,33.94,0,0,152,4,1770,0,152,140,0,0,70,1158137,2456,70,1461627,2297,4,1220,358463,643,4753,630,11,161,18.36,440,406,40,0.18,0.64,0.45,0.61,960,2.11,,,1700,0,0,4390,8
2016,December,15,13,381,55,153.51,33.25,0,15.39,186.76,27.08,0,0,200,26,2070,0,200,170,0,0,85,1162438,4301,85,1465000,3373,3,1330,359193,730,7674,1000,13,203,27.99,600,425,12,0.14,0.43,0.26,0.22,800,2.12,,,2000,0,0,4800,29
2016,December,16,13,382,55,155.68,16.71,0,12.84,172.39,34.14,22,0,175,38,2080,0,175,140,0,0,81,1165819,3441,81,1468371,3371,5,1500,359873,680,6812,1230,18,237,0.00,520,306,12,0.15,0.43,0.26,0.32,720,2.1,,,2000,0,0,4820,43
2016,December,17,13,383,55,87.19,41.75,0,17.69,128.94,33.5,0,0,225,50,2082,0,225,170,0,0,85,1170267,4388,85,1472376,4005,5,1460,360639,766,8393,1070,36,322,17.62,550,299,45,0.21,0.32,0.41,0.63,960,2.04,,,1700,0,0,5052,55
2016,December,18,13,384,55,94.19,24.98,0,14.78,119.17,0,79,11,0,0,80,0,0,190,0,0,95,1174127,3860,95,1475715,3339,8,1380,361203,564,7199,873,34,323,19.62,570,208,22,0.15,0.25,0.46,0.83,960,2,,,1700,0,0,2990,8
2016,December,19,13,385,55,188.91,24.18,0,16.09,213.09,46,22,0,164,58,2560,0,164,220,0,0,110,1177844,3717,110,1479478,3763,7,1540,361995,792,7480,980,28,240,0.00,520,221,158,0.21,0.41,0.4,0.45,1040,2,,,1700,0,0,5660,65
2016,December,20,13,386,56,161.55,24.24,0,17.05,185.79,35.34,0,0,178,50,1760,0,178,200,0,0,100,1181699,3855,100,1483075,3597,4,1460,362620,625,7452,930,30,261,45.64,650,197,247,0.14,0.23,0.24,0.39,960,1.98,,,1800,0,0,4830,54
2016,December,21,13,387,56,165.97,35.5,0,15.15,201.47,33,22,0,160,15,1840,0,160,190,0,0,100,1185525,3826,112,1487000,3925,4,1620,363292,672,7751,860,29,231,0.00,440,350,270,0.13,0.23,0.29,0.58,880,1.95,,,2000,0,0,4780,19
2016,December,22,13,388,56,160.9,17.25,0,11.37,178.15,28.18,0,0,170,25,1440,0,170,190,0,0,95,1189187,3667,95,1490925,3925,7,1700,363949,657,7592,900,20,270,17.78,520,263,259,0.12,0.21,0.4,0.64,720,1.94,,,2000,0,0,4380,32
2016,December,23,13,389,56,164.84,25.79,0,10.62,190.63,33.57,0,30,214,43,1920,0,214,200,0,0,100,1193573,4386,100,1494870,3945,14,1860,364842,893,8331,990,40,70,19.93,470,195,258,0.26,0.42,0.58,0.81,880,1.9,,,1800,0,0,5130,57
2016,December,24,13,390,56,111.22,23.27,0,12.32,134.49,27.18,0,44,164,37,1720,0,164,190,0,0,95,1197907,4334,95,1498158,3288,10,1750,365471,629,7622,1050,31,290,18.30,600,243,267,0.29,0.43,0.64,0.86,960,1.88,,,1800,0,0,5030,47
2016,December,25,13,391,56,95.31,22.19,0,14.69,117.5,12.47,0,0,0,0,640,0,0,160,0,0,80,1201155,3448,80,1500965,2807,6,1730,365942,471,6255,935,26,137,0.00,460,282,265,0.33,0.53,0.68,0.79,960,1.87,,,1800,0,0,3790,6
2016,December,26,13,392,56,174.59,34.9,0,16.14,209.49,29.1,0,22,230,33,2240,0,230,210,0,0,105,1204345,3190,105,1504254,3289,1,2900,366589,647,6479,770,26,254,18.83,440,277,282,0.15,0.25,0.46,0.72,1040,1.86,,,1700,0,0,6620,34
2016,December,27,13,393,57,173.32,51.91,0,16.68,225.23,35.8,0,44,193,23,1840,0,193,130,0,0,87,1207863,3518,87,1507161,2907,9,1730,367422,833,6425,950,24,201,16.88,320,366,258,0.14,0.5,0.53,0.66,800,1.85,,,2000,0,0,4690,32
2016,December,28,13,394,57,176.81,25.35,0,14.56,202.16,29.08,0,0,145,19,2000,0,145,180,0,0,90,1211467,3604,90,1510036,2875,5,1620,368186,764,6479,1000,22,148,17.93,390,313,242,0.17,0.43,0.45,0.53,800,1.85,,,2000,0,0,4810,24
2016,December,29,13,395,57,170.91,32.25,0,15.69,203.16,34.72,0,0,175,19,2240,0,175,240,0,0,120,1215683,4216,120,1513411,3375,5,1700,368904,718,7591,992,27,251,18.04,600,243,178,0.15,0.48,0.43,0.44,960,1.83,,,1800,0,1,5500,24
2016,December,30,13,396,57,159.92,42.1,0,14,202.02,28.01,0,0,175,30,2080,0,175,200,0,0,100,1219734,4051,100,1518068,4657,10,1940,369601,697,8708,937,33,324,17.43,520,289,244,0.19,0.5,0.51,0.58,1120,1.82,,,1500,0,0,5660,40
2016,December,31,13,397,57,96.35,8.2,0,16.31,104.55,30.21,0,44,93,28,1760,0,93,180,0,0,90,1223512,3778,90,1521646,3578,9,1860,370432,831,7356,1050,30,242,34.68,630,298,237,0.16,0.62,0.6,0.64,1040,1.8,,,1500,0,0,5290,37
2017,January,1,14,398,57,78.63,46.14,0,3.97,124.77,0,0,0,156,24,1880,0,156,220,0,0,110,1227129,3617,110,1525111,3465,7,1940,370826,394,7082,1072,24,212,0.00,460,319,250,0.16,0.44,0.57,0.63,880,1.79,36,29.1,1700,0,0,5160,31
2017,January,2,14,399,57,85.26,24.01,0,13.18,109.27,12.58,44,0,0,1,0,0,0,120,0,0,82,1229278,2149,82,1528085,2974,4,1650,371216,390,5123,1000,22,164,36.20,410,215,234,0.13,0.51,0.63,0.71,800,1.79,34,29,2000,0,0,2860,5
2017,January,3,14,400,57,163.88,35.18,0,15.28,199.06,33.56,0,0,144,27,2590,0,144,180,0,0,90,1231443,2165,90,1530989,2904,0,1780,371910,694,5069,880,24,170,29.65,440,256,170,0.18,0.49,0.66,0.68,800,1.8,35,29,2000,0,0,5610,27
2017,January,4,14,401,58,176.64,38.61,0,14.71,215.25,33.85,45,22,191,23,2170,0,191,180,0,0,90,1234606,3163,90,1534518,3529,4,1780,372651,740,6692,990,37,282,20.69,600,209,184,0.21,0.78,0.86,0.89,880,1.77,36,29.2,1500,0,0,5430,27
2017,January,5,14,402,58,162.78,39.87,0,16.19,202.65,35.37,0,22,124,13,1980,0,124,210,0,0,105,1238192,3586,105,1538215,3697,6,1570,373306,655,7283,900,30,259,25.58,520,266,165,0.26,0.93,1.05,1.04,960,1.77,36,29.1,1500,0,1,5030,19
2017,January,6,14,403,58,183.46,41.43,0,11.15,224.89,36.92,0,11,192,21,2170,0,192,220,0,0,110,1241309,3117,110,1541663,3448,9,1570,374065,759,6565,775,33,276,18.95,520,226,221,0.32,0.64,0.7,0.77,960,1.81,36.3,28.5,1500,0,1,5220,30
2017,January,7,14,404,58,114.79,52.64,0,16.6,167.43,25.42,0,44,174,20,1850,0,174,270,0,0,135,1245646,4331,135,1545922,4259,7,1520,374820,755,8590,910,36,298,15.20,630,147,171,0.14,0.58,0.64,0.69,2240,1.81,35,30.5,1700,0,0,6240,27
2017,January,8,14,405,58,81.62,31.31,0,13.57,112.93,0,0,0,0,7,0,0,0,240,0,0,120,1248591,2945,120,1549021,3099,6,1410,375330,510,6044,1000,30,235,17.77,540,415,179,0.12,0.52,0.7,0.74,800,1.81,35,27,2000,0,0,2750,13
2017,January,9,14,406,58,180.29,46.13,0,14.97,226.42,46.56,22,0,252,28,2990,0,252,180,0,0,101,1251431,2840,101,1552411,3390,6,1760,376138,808,6230,1089,22,235,16.89,420,244,242,0.12,0.61,0.68,0.83,800,1.81,35,29,2000,0,0,5970,34
2017,January,10,14,407,58,193.28,36.72,0,11.98,230,30.37,0,0,226,31,1850,0,226,250,0,0,125,1255792,4361,125,1556800,4389,5,1830,376675,537,8750,1038,35,340,0.00,570,250,258,0.12,0.63,0.93,0.85,960,1.81,34,29.4,1500,0,0,5210,36
2017,January,11,14,408,58,164.54,53.85,0,15.59,218.39,38.41,44,9,155,39,2170,0,155,240,0,0,120,1259786,3994,120,1560811,4011,7,1730,377385,710,8005,993,31,262,50.13,600,290,260,0.19,0.81,0.87,0.92,960,1.8,35,29.1,1500,0,1,5460,46
2017,January,12,14,409,59,156.27,44.73,0,12.24,201,39.54,22,45,141,15,1640,0,141,170,0,0,135,1263698,3912,135,1564513,3702,4,1620,377902,517,7614,540,23,125,0.00,410,251,247,0.36,0.77,0.87,0.91,1040,1.8,30.2,28.8,1500,0,0,4710,19
2017,January,13,14,410,59,167.06,52.51,0,16.09,219.57,34.8,0,22,207,25,2300,0,207,200,0,0,100,1267849,4151,100,1568136,3623,7,1730,378539,637,7774,1000,31,221,0.00,440,306,245,0.26,0.52,0.78,0.82,960,1.79,30.2,28.8,1500,0,0,5430,32
2017,January,14,14,411,59,88.26,46.66,0,17.96,134.92,32.81,0,44,107,11,1190,0,107,180,0,0,90,1271992,4143,90,1571639,3503,5,1750,379131,592,7646,980,27,262,24.14,570,302,244,0.16,0.52,0.64,0.69,800,1.79,30.5,28,1700,4,0,4310,16
2017,January,15,14,412,59,113.34,32.44,0,17.38,145.78,23.69,22,22,89,12,1350,0,89,140,0,0,70,1275367,3375,70,1574511,2872,5,1620,379718,587,6247,895,22,163,17.35,520,392,242,0.18,0.55,0.61,0.73,320,1.78,30.2,29,1700,9,0,3810,17
2017,January,16,14,413,59,132.96,46.59,0,10.87,179.55,38.25,0,0,208,32,2540,0,208,170,0,0,85,1279028,3661,85,1577926,3415,6,1700,380342,624,7076,950,29,209,28.91,650,284,199,0.15,0.76,0.71,0.68,960,1.77,30.7,29,1700,8,0,5850,38
2017,January,17,14,414,59,135.21,42.78,0,14.4,177.99,38.42,0,22,211,21,2060,0,211,180,0,0,90,1282780,3752,90,1582609,4683,9,1730,381021,679,8435,1066,38,189,14.16,520,231,207,0.17,0.5,0.57,0.61,1040,1.77,32.3,29.1,1500,8,0,5350,30
2017,January,18,14,415,59,139.08,52.22,0,15.4,191.3,30.6,0,0,173,23,2330,0,173,190,0,0,95,1286425,3645,95,1586000,3391,2,1620,381814,802,7036,540,26,191,24.83,680,218,202,0.18,0.52,0.6,0.64,720,1.76,33.3,27.3,1500,0,0,5350,25
2017,January,19,14,416,60,137.45,41.18,0,11.71,178.63,34.29,0,0,190,26,2220,0,190,200,0,0,100,1290722,4297,100,1589953,3953,6,1380,382486,672,8250,980,27,273,17.86,680,252,204,0.16,0.51,0.6,0.73,800,1.76,33.2,24.6,1700,1,0,5080,32
2017,January,20,14,417,60,135.5,52.76,0,13.22,188.26,31.48,22,50,207,18,2410,0,207,180,0,0,90,1295432,4710,90,1594125,4172,7,1540,383267,781,8882,912,28,202,36.38,600,282,167,0.16,0.49,0.78,0.84,880,1.76,32.6,29,1700,0,1,5430,25
2017,January,21,14,418,60,66.93,61.11,0,14.17,128.04,35.11,0,0,165,12,2200,0,165,210,0,0,105,1299363,3931,105,1597606,3482,6,1380,383915,648,7413,880,39,304,0.00,680,265,181,0.18,0.55,0.64,0.6,800,1.77,33.9,30.7,1600,0,0,5060,18
2017,January,22,14,419,60,82.74,50.49,0,12,133.23,12.07,22,22,0,0,530,0,0,220,0,0,110,1303062,3699,110,1601082,3175,2,1220,384501,586,6874,920,30,233,41.30,680,195,79,0.29,0.78,0.82,0.74,880,1.75,33.2,29.3,1600,0,0,3310,2
2017,January,23,14,420,60,76.87,36.77,0,7.52,113.64,37.3,0,0,145,21,1880,0,145,210,0,0,105,1306003,2941,105,1604195,3113,20,1300,385045,544,6054,830,23,242,0.00,360,252,108,0.14,0.35,0.61,0.41,960,1.75,33.7,29.3,1600,0,0,4500,41
2017,January,24,14,421,60,76.81,41,0,7.52,117.81,25,0,0,96,10,1440,0,96,180,0,0,90,1308606,2603,90,1606867,2672,32,1090,385567,522,5275,800,29,262,0.00,600,265,108,0.66,0.82,0.81,0.73,1040,1.74,34.4,25.1,1600,0,0,4170,42
2017,January,25,14,422,60,43.61,35.19,0,4.78,78.8,21.42,22,0,79,6,1730,0,79,250,0,0,125,1311866,3260,125,1610394,3527,27,1270,385777,210,6787,950,38,331,0.00,670,258,107,0.57,0.89,0.8,0.87,960,1.73,33.3,28.1,1600,0,0,4630,33
2017,January,26,14,423,61,60.59,41.73,0,0,102.32,20.26,0,0,94,10,1060,0,94,240,0,0,120,1314425,2559,120,1613167,2773,35,1300,386000,223,5332,1080,28,297,67.37,540,253,169,0.49,0.78,0.67,0.81,960,1.72,34,29.2,1500,0,0,3860,45
2017,January,27,14,424,61,26.61,26.07,0,0,52.68,19.45,0,0,92,6,930,0,92,250,0,0,125,1316168,1743,125,1615484,2317,29,1090,386275,275,4060,950,34,318,0.00,700,294,136,0.73,0.79,0.71,0.92,1840,7.72,34.4,29.7,1500,0,0,4560,35
2017,January,28,14,425,61,0,0,0,0,0,0,33,33,0,0,0,0,0,130,0,0,65,1317850,1682,65,1616971,1487,30,1010,386520,245,3169,650,25,247,0.00,590,201,149,0.37,0.89,0.99,1.18,880,1.7,30.2,29.1,1700,0,0,2480,30
2017,January,29,14,426,61,46.5,0,0,0,46.5,4.15,44,22,0,4,420,0,0,60,0,0,30,1318945,1095,30,1618184,1213,31,960,386520,0,2308,380,10,76,0.00,400,176,139,0.55,0.86,0.73,0.72,800,1.72,33.2,29.4,1700,0,0,2580,35
2017,January,30,14,427,61,44.7,13.8,0,3.72,58.5,16.88,0,0,56,7,770,0,56,170,0,0,85,1320159,1214,85,1619988,1214,8,880,386739,219,2428,740,20,132,49.50,380,240,86,0.37,0.49,0.56,0.54,800,1.73,34.5,28.5,1700,0,1,2830,15
2017,January,31,14,428,61,47.35,24.49,0,0.97,71.84,16.76,0,0,27,4,770,0,27,170,0,0,85,1321537,1378,85,1620694,1298,3,1060,387025,286,2676,712,3,10,0.00,220,149,72,0.51,0.42,0.43,0.4,480,1.76,32.5,29,1700,0,0,2530,7
2017,February,1,15,429,61,59.93,34.78,0,2.77,94.71,13.94,0,0,63,5,1060,92,92,240,0,0,120,1322896,1359,120,1622285,1591,1,1040,387447,442,2950,345,30,256,0.00,570,99,21,0.25,0.45,0.64,0.56,560,1.75,34.7,29.1,1700,0,1,3230,6
2017,February,2,15,430,62,52.89,34.76,0,4,87.65,17.23,0,0,56,26,690,57,57,240,0,0,120,1324211,1315,120,1623713,1428,3,1120,387703,256,2743,335,34,278,0.00,590,263,17,0.68,0.54,0.61,0.61,800,1.74,34.5,29.1,1500,0,0,3200,29
2017,February,3,15,431,62,57.78,34.8,0,1.96,92.58,13.02,0,22,61,8,1010,16,0,180,0,0,80,1325472,1261,100,1624881,1168,3,1040,388060,357,2429,256,25,200,0.00,540,202,31,0.85,0.81,0.72,0.67,880,1.74,34.6,29.1,1500,0,0,3470,11
2017,February,4,15,432,62,117.53,32.9,0,3.94,150.43,27.49,0,0,119,11,2330,142,0,210,0,0,105,1326952,1480,105,1626503,1622,2,1250,388595,535,3102,395,12,57,25.84,330,156,22,0.71,0.82,0.86,0.69,800,1.75,34.8,28.8,1500,0,1,4710,13
2017,February,5,15,433,62,74.92,41.14,0,6.07,116.06,22.79,0,0,78,29,1620,127,0,210,0,0,105,1328673,1721,105,1628144,1641,3,1120,389130,535,3362,380,23,225,31.77,570,177,69,0.64,0.77,0.82,0.83,800,1.73,35,29,1500,0,0,4110,32
2017,February,6,15,434,62,125.22,34.19,0,3.13,159.41,29.61,88,0,127,18,1880,158,0,260,0,0,130,1330555,1882,130,1630223,2079,4,1250,389619,489,3961,585,42,312,0.00,730,177,124,0.46,0.95,0.9,0.67,640,1.73,34.8,29.1,1500,0,0,4500,22
2017,February,7,15,435,62,132.91,18.27,0,10.56,151.18,22.66,44,0,134,23,1640,215,0,220,0,0,110,1333128,2573,110,1632334,2111,2,1250,390147,528,4684,652,37,314,0.00,650,229,196,0.22,0.88,0.73,0.6,640,1.73,32.1,29.1,1500,0,0,4180,25
2017,February,8,15,436,62,139.21,25.69,0,10.57,164.9,25.42,55,0,140,33,1770,219,0,220,0,0,110,1335841,2713,110,1634986,2652,6,1250,390699,552,5365,880,25,164,41.53,360,253,147,0.21,0.67,0.62,0.5,560,1.73,31.2,29.2,1500,0,0,3940,39
2017,February,9,15,437,63,150.03,25.45,0,6.49,175.48,25.76,44,0,151,31,1770,189,0,290,0,0,145,1339265,3424,145,1638153,3167,3,1410,391193,494,6591,1110,28,215,0.00,600,280,127,0.2,0.37,0.51,0.46,640,1.73,30.7,29.1,1500,0,0,4420,34
